Restaurant ID,Restaurant Name,City,Locality,Locality Verbose,Cuisines,Cost_for_Two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Primary Cuisine,Cost Category
3549,Savannah Bar - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi",Finger Food,2500,Indian Rupees(Rs.),1,0,0,4,3.3,Orange,Average,24,Finger Food,Premium
302282,Neung Roi - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi",Thai,3000,Indian Rupees(Rs.),1,0,0,4,4.5,Dark Green,Excellent,295,Thai,Premium
3546,R The Lounge - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi",Cafe,1000,Indian Rupees(Rs.),0,0,0,3,3.7,Yellow,Good,33,Cafe,Premium
302283,The Pastry Shop - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi",Bakery,1000,Indian Rupees(Rs.),0,0,0,3,3.6,Yellow,Good,26,Bakery,Premium
3545,Nyc - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi","North Indian, Continental, Italian",3000,Indian Rupees(Rs.),1,0,0,4,4.4,Green,Very Good,315,North Indian,Premium
3547,The Great Kabab Factory - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi","North Indian, Mughlai",3000,Indian Rupees(Rs.),1,0,0,4,4.2,Green,Very Good,532,North Indian,Premium
4490,Cup Cakes - Radisson Blu,New Delhi,"Radisson Blu, Paschim Vihar","Radisson Blu, Paschim Vihar, New Delhi","Desserts, Bakery",2000,Indian Rupees(Rs.),0,0,0,4,3.1,Orange,Average,40,Desserts,Premium
4488,Oro The Bar - Radisson Blu,New Delhi,"Radisson Blu, Paschim Vihar","Radisson Blu, Paschim Vihar, New Delhi",Finger Food,2500,Indian Rupees(Rs.),1,0,0,4,3.3,Orange,Average,36,Finger Food,Premium
186,Mcdonald'S,New Delhi,Rajendra Place,"Rajendra Place, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,91,Fast Food,Midrange
3124,Mughal Mahal,New Delhi,Rajendra Place,"Rajendra Place, New Delhi","Mughlai, North Indian, Chinese",1100,Indian Rupees(Rs.),0,1,0,3,3.2,Orange,Average,221,Mughlai,Premium
18057792,Imly,New Delhi,Rajendra Place,"Rajendra Place, New Delhi","Street Food, North Indian, Chinese, Continental",700,Indian Rupees(Rs.),0,0,0,2,3.9,Yellow,Good,1485,Street Food,Premium
1641,Lanterns Kitchen & Bar,New Delhi,Rajendra Place,"Rajendra Place, New Delhi","Italian, North Indian, Chinese, Mughlai",1200,Indian Rupees(Rs.),0,0,0,3,3.8,Yellow,Good,1082,Italian,Premium
7242,27 China Street,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Chinese, Fast Food",450,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,76,Chinese,Midrange
312920,Ada'E Handi,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),0,1,0,2,2.5,Orange,Average,31,North Indian,Midrange
308051,Alkauser,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Mughlai",850,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,58,North Indian,Premium
3135,Barbeque Creation By Kadhai Tadka,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),1,1,0,2,2.5,Orange,Average,78,North Indian,Premium
693,Baskin Robbins,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Ice Cream,300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,32,Ice Cream,Midrange
7399,Bikaner Sweets Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Mithai, Street Food",150,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,11,Mithai,Budget
18375392,Biryaniwala,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Biryani,450,Indian Rupees(Rs.),0,0,0,1,2.6,Orange,Average,26,Biryani,Midrange
5527,Cafe Coffee Day,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Cafe,450,Indian Rupees(Rs.),0,1,0,1,2.9,Orange,Average,37,Cafe,Midrange
7407,Chinese Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Chinese, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,2.6,Orange,Average,29,Chinese,Midrange
18279476,Choice Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Street Food,120,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,6,Street Food,Budget
18294260,Chowringhee,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",600,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,5,North Indian,Midrange
7409,Darshan Dhaba,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Beverages",100,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,16,North Indian,Budget
8912,Domino'S Pizza,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,119,Pizza,Premium
18224550,Durga Dhaba,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,200,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,6,North Indian,Budget
18363093,Flashback Midnight Hunger,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Italian, Continental, Fast Food, Chinese",600,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,50,Italian,Midrange
307511,Flavours Of Punjab,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",750,Indian Rupees(Rs.),1,1,0,2,2.5,Orange,Average,165,North Indian,Premium
18369767,Flirty Momo'S,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Chinese,350,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,12,Chinese,Midrange
17977795,Food Factory,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),0,1,0,2,3.0,Orange,Average,14,North Indian,Midrange
18455210,Foodies Joint,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Fast Food, North Indian, Chinese",300,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,20,Fast Food,Midrange
313258,Fresh Meat Co,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Raw Meats, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,4,Raw Meats,Midrange
7452,Friends Restaurant,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,117,North Indian,Midrange
7373,Giani,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Ice Cream, Desserts",300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,40,Ice Cream,Midrange
309445,Green Chick Chop,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,17,Raw Meats,Midrange
18468651,Havmor Ice Cream,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Ice Cream, Desserts",200,Indian Rupees(Rs.),0,1,0,1,2.8,Orange,Average,7,Ice Cream,Budget
8671,Hot Pot,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Chinese, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,2.5,Orange,Average,111,Chinese,Midrange
308049,Hyderabadi Biryani Parlour,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Biryani, North Indian",300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,66,Biryani,Midrange
307519,Ignite,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",650,Indian Rupees(Rs.),0,1,0,2,3.0,Orange,Average,110,North Indian,Midrange
18034082,Just Cakez,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Bakery,500,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,6,Bakery,Midrange
18237343,Kay'S Bar-Be-Que,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,6,North Indian,Midrange
8658,Kolkata Kathi Roll,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Fast Food,100,Indian Rupees(Rs.),0,0,0,1,2.6,Orange,Average,24,Fast Food,Budget
307702,Madras Cafe,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","South Indian, Chinese",350,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,29,South Indian,Midrange
300300,Mama'S Chinese Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Chinese,750,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,58,Chinese,Premium
3131,Mama'S Nu Khana Khazana,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),1,0,0,2,2.6,Orange,Average,169,North Indian,Premium
18446480,Marathi Katta,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Fast Food, Maharashtrian, North Indian",250,Indian Rupees(Rs.),0,1,0,1,2.7,Orange,Average,11,Fast Food,Budget
311383,Mitra Da Dhaba,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,350,Indian Rupees(Rs.),0,1,0,1,2.8,Orange,Average,55,North Indian,Midrange
2751,Moti Mahal Delux - Kebab Trail,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),1,1,0,3,3.2,Orange,Average,102,North Indian,Premium
18395392,Nirula'S Ice Cream,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Ice Cream, Desserts",250,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,10,Ice Cream,Budget
306067,Oberoi Biryani,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Biryani, North Indian",600,Indian Rupees(Rs.),0,0,0,2,2.6,Orange,Average,135,Biryani,Midrange
8688,Pappu Ka Dhaba,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,25,North Indian,Midrange
7306,Peshawar Sweets Shop,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Street Food, Mithai",150,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,79,Street Food,Budget
18277238,Piyu Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",800,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,13,North Indian,Premium
18107869,Posh Spice,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Fast Food,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,12,Fast Food,Midrange
7442,Prince Chicken & Mutton Shop,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Raw Meats, North Indian",600,Indian Rupees(Rs.),0,0,0,2,2.6,Orange,Average,22,Raw Meats,Midrange
7448,Punjab Chicken & Bar-Be-Que,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,600,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,5,North Indian,Midrange
307075,Republic Of Chicken,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Raw Meats, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,33,Raw Meats,Midrange
305392,Sagar Ratna,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,120,South Indian,Midrange
18248991,Sardar A Pure Meat Shop,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Raw Meats, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,7,Raw Meats,Midrange
18420444,Shama Chicken Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Mughlai,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,4,Mughlai,Midrange
311787,Shawarma King'S,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Fast Food,250,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,7,Fast Food,Budget
8660,Sindh Sweet Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Mithai, Street Food",200,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,22,Mithai,Budget
18282048,Singh Tawa Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,600,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,10,North Indian,Midrange
8666,Singh'S Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),0,1,0,1,2.7,Orange,Average,84,Chinese,Midrange
8667,South Indian Cafe,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",South Indian,250,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,18,South Indian,Budget
7441,Subway,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,152,American,Midrange
3132,Swaad Bar-Be-Que,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,27,North Indian,Midrange
7342,Tadak Punjabi,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,41,North Indian,Midrange
301242,Tandoori Delights,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Mughlai",500,Indian Rupees(Rs.),0,1,0,2,2.5,Orange,Average,40,North Indian,Midrange
18429387,The Culinary Pitaara,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese",900,Indian Rupees(Rs.),0,1,0,2,2.8,Orange,Average,7,North Indian,Premium
18453448,The Grill Cafe,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Cafe, Fast Food, Pizza",250,Indian Rupees(Rs.),0,1,0,1,3.4,Orange,Average,21,Cafe,Budget
18369771,The Sunset,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",Mughlai,500,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,7,Mughlai,Midrange
309255,Tomatoes Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Chinese, Fast Food",700,Indian Rupees(Rs.),0,1,0,2,2.9,Orange,Average,135,North Indian,Premium
307278,Udupi Eating House,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",South Indian,350,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,53,South Indian,Midrange
311760,Wrapss,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Chinese, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.1,Orange,Average,140,Chinese,Midrange
18443750,Burger Point,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Burger, Fast Food",300,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,25,Burger,Midrange
307700,Kings,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Desserts, Ice Cream",300,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,83,Desserts,Midrange
18381646,Millionaire - Powered By Wrapss,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Burger, Fast Food",400,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,27,Burger,Midrange
308054,Punjabi Chaap Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Fast Food, North Indian",400,Indian Rupees(Rs.),0,1,0,1,3.6,Yellow,Good,107,Fast Food,Midrange
18427200,Spooky Sky,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Italian, Chinese, North Indian",650,Indian Rupees(Rs.),0,1,1,2,3.5,Yellow,Good,38,Italian,Midrange
7427,Standard Corner,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi",North Indian,100,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,87,North Indian,Budget
18261149,The Canteen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Cafe, South Indian, North Indian, Bakery",550,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,126,Cafe,Midrange
18322646,The Diet Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Continental, Healthy Food",700,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,39,Continental,Premium
310912,The Flashback,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Cafe, Italian, Chinese",700,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,617,Cafe,Premium
18334635,The Mashal,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Mughlai, North Indian",500,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,26,Mughlai,Midrange
7401,Aggarwal Sweets India,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Mithai, Street Food",200,Indian Rupees(Rs.),0,0,0,1,2.4,Red,Poor,52,Mithai,Budget
18237341,Dilli Treat,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),0,1,0,2,4.2,Green,Very Good,251,North Indian,Midrange
7428,Dukes Pastry Shop,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),0,1,0,1,4.2,Green,Very Good,474,Bakery,Midrange
18420467,Hotmess Bakes,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","Bakery, Fast Food",750,Indian Rupees(Rs.),0,1,0,2,4.1,Green,Very Good,101,Bakery,Premium
18332869,London Street Kitchen,New Delhi,Rajinder Nagar,"Rajinder Nagar, New Delhi","North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),1,1,0,2,4.2,Green,Very Good,163,North Indian,Midrange
18241878,Bablu Chic-Inn,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Mughlai, North Indian",750,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,25,Mughlai,Premium
312959,Babu Jhatka,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,500,Indian Rupees(Rs.),0,0,0,2,2.8,Orange,Average,5,North Indian,Midrange
978,Bal Gopal,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,49,North Indian,Midrange
306910,Bharat Sweets,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Mithai,100,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,11,Mithai,Budget
307135,Cafe Blue Tomato,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese, Cafe",1400,Indian Rupees(Rs.),1,0,0,3,3.2,Orange,Average,411,Continental,Premium
18363209,Cafe Tab,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Cafe,500,Indian Rupees(Rs.),0,1,0,2,3.0,Orange,Average,17,Cafe,Midrange
18454700,Cake-O-Licious,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Bakery,400,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,11,Bakery,Midrange
308791,Chaap Point,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Fast Food,250,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,23,Fast Food,Budget
312589,Chawla Family Restaurant,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),0,1,0,2,2.9,Orange,Average,8,North Indian,Premium
977,Chawla Family Restaurant,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",700,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,93,North Indian,Premium
8649,Chawla Restaurant,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",600,Indian Rupees(Rs.),0,1,0,2,3.1,Orange,Average,25,North Indian,Midrange
309435,Chawlas 2,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai",800,Indian Rupees(Rs.),1,0,0,2,3.0,Orange,Average,27,North Indian,Premium
18371401,Chicken Addiction,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,500,Indian Rupees(Rs.),0,1,0,2,3.1,Orange,Average,21,North Indian,Midrange
307138,Crave Busters,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental",1100,Indian Rupees(Rs.),0,1,0,3,3.4,Orange,Average,224,North Indian,Premium
18420427,Garage,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,650,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,4,North Indian,Midrange
305082,Gola Sizzlers,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Mughlai, North Indian, Chinese",1300,Indian Rupees(Rs.),0,0,0,3,3.4,Orange,Average,246,Mughlai,Premium
305086,Golden Tandoor,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",700,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,41,North Indian,Premium
307541,Green Chick Chop,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,14,Raw Meats,Midrange
18281968,Indo Traditional Kulfi,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Ice Cream,100,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,5,Ice Cream,Budget
18375382,Invitation Foodex,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,7,North Indian,Midrange
2537,King'S Kabab,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,16,North Indian,Premium
311977,New Kadimi,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, South Indian, Chinese",800,Indian Rupees(Rs.),1,1,0,2,3.3,Orange,Average,90,North Indian,Premium
974,Paramjeet Machi Wala,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai",750,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,53,North Indian,Premium
4163,Polka Pastry & Snack Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.4,Orange,Average,33,Bakery,Midrange
305694,Punnu Biryani,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Biryani, Fast Food",600,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,41,North Indian,Midrange
2364,Raju Chinese Food,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Chinese,400,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,49,Chinese,Midrange
305688,Sandoz,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",550,Indian Rupees(Rs.),0,0,0,2,3.3,Orange,Average,22,North Indian,Midrange
18255603,Scoop Junction,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Ice Cream, Desserts",200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,14,Ice Cream,Budget
307548,Shri Durga Dosa Corner,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",South Indian,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,14,South Indian,Midrange
5932,Soni Bakers,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Desserts, Fast Food, Street Food, Chinese, Beverages",400,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,179,Bakery,Midrange
300397,Subway,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,114,American,Midrange
969,The Tandoor,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",750,Indian Rupees(Rs.),1,1,0,2,2.6,Orange,Average,45,North Indian,Premium
303122,Twenty Four Seven,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Fast Food, North Indian",300,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,22,Fast Food,Midrange
8652,Unique Tasty Bites,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Chinese,400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,10,Chinese,Midrange
18420456,Band Baaja Baaraat,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,1300,Indian Rupees(Rs.),1,0,0,3,4.6,Dark Green,Excellent,128,North Indian,Premium
18445790,Kopper Kadai,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,1400,Indian Rupees(Rs.),0,0,0,3,4.8,Dark Green,Excellent,83,North Indian,Premium
313368,Naturals Ice Cream,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Ice Cream,150,Indian Rupees(Rs.),0,1,0,1,4.7,Dark Green,Excellent,474,Ice Cream,Budget
18037817,Qubitos - The Terrace Cafe,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Thai, European, Mexican, North Indian, Chinese, Cafe",1500,Indian Rupees(Rs.),1,0,0,3,4.5,Dark Green,Excellent,778,Thai,Premium
304746,The California Boulevard,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","American, Asian, European, Seafood",2000,Indian Rupees(Rs.),1,0,0,4,4.6,Dark Green,Excellent,1691,American,Premium
9458,Anjlika Pastry Shop,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,3.9,Yellow,Good,170,Bakery,Midrange
5878,Atul Chaat Corner,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Street Food,100,Indian Rupees(Rs.),0,0,0,1,3.8,Yellow,Good,413,Street Food,Budget
18384134,Bake A Wish,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Fast Food",400,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,43,Bakery,Midrange
